entry,stratum,primary_outcome,condition_label,experiment_run_id,condition_id,metric,unit,population,numerator,denominator,estimate,mcse,lower,upper,interval_method,confidence_level,uncertainty_unavailable_reason
H_history_historical,low_flow,delta_evaluable_ge1,"6h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,b5cdf6eb83b1e313cd8b4fdcd4cb47aa29778154fafc6624ce966e8978f55fbe,score_ge2,probability,all_patients,2000,2000,1.0,0.0,0.9980829527187471,1.0,wilson,0.95,
H_history_historical,low_flow,delta_evaluable_ge1,"6h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,b5cdf6eb83b1e313cd8b4fdcd4cb47aa29778154fafc6624ce966e8978f55fbe,score_ge3,probability,all_patients,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_history_historical,low_flow,delta_evaluable_ge1,"6h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,b5cdf6eb83b1e313cd8b4fdcd4cb47aa29778154fafc6624ce966e8978f55fbe,score_eq0,probability,all_patients,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_history_historical,low_flow,delta_evaluable_ge1,"6h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,b5cdf6eb83b1e313cd8b4fdcd4cb47aa29778154fafc6624ce966e8978f55fbe,score_eq1,probability,all_patients,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_history_historical,low_flow,delta_evaluable_ge1,"6h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,b5cdf6eb83b1e313cd8b4fdcd4cb47aa29778154fafc6624ce966e8978f55fbe,score_eq2,probability,all_patients,2000,2000,1.0,0.0,0.9980829527187471,1.0,wilson,0.95,
H_history_historical,low_flow,delta_evaluable_ge1,"6h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,b5cdf6eb83b1e313cd8b4fdcd4cb47aa29778154fafc6624ce966e8978f55fbe,score_eq3,probability,all_patients,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_history_historical,low_flow,delta_evaluable_ge1,"6h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,b5cdf6eb83b1e313cd8b4fdcd4cb47aa29778154fafc6624ce966e8978f55fbe,score_eq4,probability,all_patients,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_history_historical,low_flow,delta_evaluable_ge1,"6h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,b5cdf6eb83b1e313cd8b4fdcd4cb47aa29778154fafc6624ce966e8978f55fbe,suppressed_only,probability,all_patients,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_history_historical,low_flow,delta_evaluable_ge1,"6h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,b5cdf6eb83b1e313cd8b4fdcd4cb47aa29778154fafc6624ce966e8978f55fbe,no_qualifying_data,probability,all_patients,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_history_historical,low_flow,delta_evaluable_ge1,"6h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,b5cdf6eb83b1e313cd8b4fdcd4cb47aa29778154fafc6624ce966e8978f55fbe,qualifying_pf_count,records,all_patients,,2000,52.2825,0.18964922960598884,,,,,
H_history_historical,low_flow,delta_evaluable_ge1,"6h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,b5cdf6eb83b1e313cd8b4fdcd4cb47aa29778154fafc6624ce966e8978f55fbe,missing_baseline,probability,all_patients,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_history_historical,low_flow,delta_evaluable_ge1,"6h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,b5cdf6eb83b1e313cd8b4fdcd4cb47aa29778154fafc6624ce966e8978f55fbe,delta_legacy_ge1,probability,all_patients,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_history_historical,low_flow,delta_evaluable_ge1,"6h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,b5cdf6eb83b1e313cd8b4fdcd4cb47aa29778154fafc6624ce966e8978f55fbe,delta_evaluable_ge1,probability,acute_and_baseline_evaluable,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_history_historical,low_flow,delta_evaluable_ge1,"6h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,b5cdf6eb83b1e313cd8b4fdcd4cb47aa29778154fafc6624ce966e8978f55fbe,delta_legacy_ge2,probability,all_patients,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_history_historical,low_flow,delta_evaluable_ge1,"6h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,b5cdf6eb83b1e313cd8b4fdcd4cb47aa29778154fafc6624ce966e8978f55fbe,delta_evaluable_ge2,probability,acute_and_baseline_evaluable,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_history_historical,low_flow,delta_evaluable_ge1,"6h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,b5cdf6eb83b1e313cd8b4fdcd4cb47aa29778154fafc6624ce966e8978f55fbe,delta_signed_eq-4,probability,all_patients,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_history_historical,low_flow,delta_evaluable_ge1,"6h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,b5cdf6eb83b1e313cd8b4fdcd4cb47aa29778154fafc6624ce966e8978f55fbe,delta_evaluable_eq-4,probability,acute_and_baseline_evaluable,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_history_historical,low_flow,delta_evaluable_ge1,"6h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,b5cdf6eb83b1e313cd8b4fdcd4cb47aa29778154fafc6624ce966e8978f55fbe,delta_signed_eq-3,probability,all_patients,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_history_historical,low_flow,delta_evaluable_ge1,"6h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,b5cdf6eb83b1e313cd8b4fdcd4cb47aa29778154fafc6624ce966e8978f55fbe,delta_evaluable_eq-3,probability,acute_and_baseline_evaluable,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_history_historical,low_flow,delta_evaluable_ge1,"6h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,b5cdf6eb83b1e313cd8b4fdcd4cb47aa29778154fafc6624ce966e8978f55fbe,delta_signed_eq-2,probability,all_patients,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_history_historical,low_flow,delta_evaluable_ge1,"6h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,b5cdf6eb83b1e313cd8b4fdcd4cb47aa29778154fafc6624ce966e8978f55fbe,delta_evaluable_eq-2,probability,acute_and_baseline_evaluable,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_history_historical,low_flow,delta_evaluable_ge1,"6h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,b5cdf6eb83b1e313cd8b4fdcd4cb47aa29778154fafc6624ce966e8978f55fbe,delta_signed_eq-1,probability,all_patients,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_history_historical,low_flow,delta_evaluable_ge1,"6h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,b5cdf6eb83b1e313cd8b4fdcd4cb47aa29778154fafc6624ce966e8978f55fbe,delta_evaluable_eq-1,probability,acute_and_baseline_evaluable,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_history_historical,low_flow,delta_evaluable_ge1,"6h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,b5cdf6eb83b1e313cd8b4fdcd4cb47aa29778154fafc6624ce966e8978f55fbe,delta_signed_eq0,probability,all_patients,2000,2000,1.0,0.0,0.9980829527187471,1.0,wilson,0.95,
H_history_historical,low_flow,delta_evaluable_ge1,"6h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,b5cdf6eb83b1e313cd8b4fdcd4cb47aa29778154fafc6624ce966e8978f55fbe,delta_evaluable_eq0,probability,acute_and_baseline_evaluable,2000,2000,1.0,0.0,0.9980829527187471,1.0,wilson,0.95,
H_history_historical,low_flow,delta_evaluable_ge1,"6h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,b5cdf6eb83b1e313cd8b4fdcd4cb47aa29778154fafc6624ce966e8978f55fbe,delta_signed_eq1,probability,all_patients,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_history_historical,low_flow,delta_evaluable_ge1,"6h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,b5cdf6eb83b1e313cd8b4fdcd4cb47aa29778154fafc6624ce966e8978f55fbe,delta_evaluable_eq1,probability,acute_and_baseline_evaluable,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_history_historical,low_flow,delta_evaluable_ge1,"6h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,b5cdf6eb83b1e313cd8b4fdcd4cb47aa29778154fafc6624ce966e8978f55fbe,delta_signed_eq2,probability,all_patients,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_history_historical,low_flow,delta_evaluable_ge1,"6h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,b5cdf6eb83b1e313cd8b4fdcd4cb47aa29778154fafc6624ce966e8978f55fbe,delta_evaluable_eq2,probability,acute_and_baseline_evaluable,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_history_historical,low_flow,delta_evaluable_ge1,"6h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,b5cdf6eb83b1e313cd8b4fdcd4cb47aa29778154fafc6624ce966e8978f55fbe,delta_signed_eq3,probability,all_patients,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_history_historical,low_flow,delta_evaluable_ge1,"6h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,b5cdf6eb83b1e313cd8b4fdcd4cb47aa29778154fafc6624ce966e8978f55fbe,delta_evaluable_eq3,probability,acute_and_baseline_evaluable,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_history_historical,low_flow,delta_evaluable_ge1,"6h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,b5cdf6eb83b1e313cd8b4fdcd4cb47aa29778154fafc6624ce966e8978f55fbe,delta_signed_eq4,probability,all_patients,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_history_historical,low_flow,delta_evaluable_ge1,"6h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,b5cdf6eb83b1e313cd8b4fdcd4cb47aa29778154fafc6624ce966e8978f55fbe,delta_evaluable_eq4,probability,acute_and_baseline_evaluable,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_history_historical,low_flow,delta_evaluable_ge1,"6h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,b5cdf6eb83b1e313cd8b4fdcd4cb47aa29778154fafc6624ce966e8978f55fbe,baseline_score,score,all_patients,,2000,2.0,0.0,,,,,
H_history_historical,low_flow,delta_evaluable_ge1,"6h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,b5cdf6eb83b1e313cd8b4fdcd4cb47aa29778154fafc6624ce966e8978f55fbe,scheduled_oxygenation_count,records,nonmissing:scheduled_oxygenation_count,,2000,97.0,0.0,,,,,
H_history_historical,low_flow,delta_evaluable_ge1,"6h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,b5cdf6eb83b1e313cd8b4fdcd4cb47aa29778154fafc6624ce966e8978f55fbe,recorded_oxygenation_count,records,nonmissing:recorded_oxygenation_count,,2000,97.0,0.0,,,,,
H_history_historical,low_flow,delta_evaluable_ge1,"6h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,b5cdf6eb83b1e313cd8b4fdcd4cb47aa29778154fafc6624ce966e8978f55fbe,convertible_oxygenation_count,records,nonmissing:convertible_oxygenation_count,,2000,52.2825,0.18964922960598884,,,,,
H_history_historical,low_flow,delta_evaluable_ge1,"6h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,b5cdf6eb83b1e313cd8b4fdcd4cb47aa29778154fafc6624ce966e8978f55fbe,denominator_linked_count,records,nonmissing:denominator_linked_count,,2000,52.2825,0.18964922960598884,,,,,
H_history_historical,low_flow,delta_evaluable_ge1,"6h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,b5cdf6eb83b1e313cd8b4fdcd4cb47aa29778154fafc6624ce966e8978f55fbe,eligible_oxygenation_count,records,nonmissing:eligible_oxygenation_count,,2000,52.2825,0.18964922960598884,,,,,
H_history_historical,low_flow,delta_evaluable_ge1,"6h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,b5cdf6eb83b1e313cd8b4fdcd4cb47aa29778154fafc6624ce966e8978f55fbe,baseline_scheduled_count,records,nonmissing:baseline_scheduled_count,,2000,24.0,0.0,,,,,
H_history_historical,low_flow,delta_evaluable_ge1,"6h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,b5cdf6eb83b1e313cd8b4fdcd4cb47aa29778154fafc6624ce966e8978f55fbe,baseline_window_scheduled_count,records,nonmissing:baseline_window_scheduled_count,,2000,24.0,0.0,,,,,
H_history_historical,low_flow,delta_evaluable_ge1,"6h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,b5cdf6eb83b1e313cd8b4fdcd4cb47aa29778154fafc6624ce966e8978f55fbe,selected_day_scheduled_count,records,nonmissing:selected_day_scheduled_count,,2000,22.978,0.015552457666546941,,,,,
H_history_historical,low_flow,delta_evaluable_ge1,"6h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,b5cdf6eb83b1e313cd8b4fdcd4cb47aa29778154fafc6624ce966e8978f55fbe,selected_day_qualifying_count,records,nonmissing:selected_day_qualifying_count,,2000,12.511,0.09011936667623148,,,,,
H_history_historical,low_flow,delta_evaluable_ge1,"6h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,b5cdf6eb83b1e313cd8b4fdcd4cb47aa29778154fafc6624ce966e8978f55fbe,eligible_observation_fraction,fraction,nonmissing:eligible_observation_fraction,,2000,0.5389948453608246,0.001955146696968957,,,,,
H_history_historical,low_flow,delta_evaluable_ge1,"6h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,b5cdf6eb83b1e313cd8b4fdcd4cb47aa29778154fafc6624ce966e8978f55fbe,mean_fio2_source_age_minutes,minutes,nonmissing:mean_fio2_source_age_minutes,,2000,0.0,0.0,,,,,
H_history_historical,low_flow,delta_evaluable_ge1,"6h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,b5cdf6eb83b1e313cd8b4fdcd4cb47aa29778154fafc6624ce966e8978f55fbe,mean_fio2_value_age_minutes,minutes,nonmissing:mean_fio2_value_age_minutes,,2000,0.0,0.0,,,,,
H_history_historical,low_flow,delta_evaluable_ge1,"6h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,b5cdf6eb83b1e313cd8b4fdcd4cb47aa29778154fafc6624ce966e8978f55fbe,mean_synthetic_fio2_error_fraction,fraction,nonmissing:mean_synthetic_fio2_error_fraction,,0,,,,,,,fewer_than_two_patients
H_history_historical,low_flow,delta_evaluable_ge1,"6h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,b5cdf6eb83b1e313cd8b4fdcd4cb47aa29778154fafc6624ce966e8978f55fbe,sofa_eligibility_C0,probability,all_patients,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_history_historical,low_flow,delta_evaluable_ge1,"6h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,b5cdf6eb83b1e313cd8b4fdcd4cb47aa29778154fafc6624ce966e8978f55fbe,sofa_eligibility_evaluable_C0,probability,acute_and_baseline_evaluable,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_history_historical,low_flow,delta_evaluable_ge1,"6h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,b5cdf6eb83b1e313cd8b4fdcd4cb47aa29778154fafc6624ce966e8978f55fbe,sofa_eligibility_C1,probability,all_patients,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_history_historical,low_flow,delta_evaluable_ge1,"6h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,b5cdf6eb83b1e313cd8b4fdcd4cb47aa29778154fafc6624ce966e8978f55fbe,sofa_eligibility_evaluable_C1,probability,acute_and_baseline_evaluable,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_history_historical,low_flow,delta_evaluable_ge1,"6h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,b5cdf6eb83b1e313cd8b4fdcd4cb47aa29778154fafc6624ce966e8978f55fbe,sofa_eligibility_Cge2,probability,all_patients,2000,2000,1.0,0.0,0.9980829527187471,1.0,wilson,0.95,
H_history_historical,low_flow,delta_evaluable_ge1,"6h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,b5cdf6eb83b1e313cd8b4fdcd4cb47aa29778154fafc6624ce966e8978f55fbe,sofa_eligibility_evaluable_Cge2,probability,all_patients,2000,2000,1.0,0.0,0.9980829527187471,1.0,wilson,0.95,
H_history_historical,low_flow,delta_evaluable_ge1,"24h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,c1006bae8e90e7eff079dcbd19007e9656512306d68117d625902d6c5fb4b81a,score_ge1,probability,all_patients,2000,2000,1.0,0.0,0.9980829527187471,1.0,wilson,0.95,
H_history_historical,low_flow,delta_evaluable_ge1,"24h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,c1006bae8e90e7eff079dcbd19007e9656512306d68117d625902d6c5fb4b81a,score_ge2,probability,all_patients,2000,2000,1.0,0.0,0.9980829527187471,1.0,wilson,0.95,
H_history_historical,low_flow,delta_evaluable_ge1,"24h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,c1006bae8e90e7eff079dcbd19007e9656512306d68117d625902d6c5fb4b81a,score_ge3,probability,all_patients,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_history_historical,low_flow,delta_evaluable_ge1,"24h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,c1006bae8e90e7eff079dcbd19007e9656512306d68117d625902d6c5fb4b81a,score_eq0,probability,all_patients,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_history_historical,low_flow,delta_evaluable_ge1,"24h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,c1006bae8e90e7eff079dcbd19007e9656512306d68117d625902d6c5fb4b81a,score_eq1,probability,all_patients,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_history_historical,low_flow,delta_evaluable_ge1,"24h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,c1006bae8e90e7eff079dcbd19007e9656512306d68117d625902d6c5fb4b81a,score_eq2,probability,all_patients,2000,2000,1.0,0.0,0.9980829527187471,1.0,wilson,0.95,
H_history_historical,low_flow,delta_evaluable_ge1,"24h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,c1006bae8e90e7eff079dcbd19007e9656512306d68117d625902d6c5fb4b81a,score_eq3,probability,all_patients,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_history_historical,low_flow,delta_evaluable_ge1,"24h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,c1006bae8e90e7eff079dcbd19007e9656512306d68117d625902d6c5fb4b81a,score_eq4,probability,all_patients,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_history_historical,low_flow,delta_evaluable_ge1,"24h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,c1006bae8e90e7eff079dcbd19007e9656512306d68117d625902d6c5fb4b81a,suppressed_only,probability,all_patients,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_history_historical,low_flow,delta_evaluable_ge1,"24h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,c1006bae8e90e7eff079dcbd19007e9656512306d68117d625902d6c5fb4b81a,no_qualifying_data,probability,all_patients,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_history_historical,low_flow,delta_evaluable_ge1,"24h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,c1006bae8e90e7eff079dcbd19007e9656512306d68117d625902d6c5fb4b81a,qualifying_pf_count,records,all_patients,,2000,52.2825,0.18964922960598884,,,,,
H_history_historical,low_flow,delta_evaluable_ge1,"24h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,c1006bae8e90e7eff079dcbd19007e9656512306d68117d625902d6c5fb4b81a,missing_baseline,probability,all_patients,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_history_historical,low_flow,delta_evaluable_ge1,"24h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,c1006bae8e90e7eff079dcbd19007e9656512306d68117d625902d6c5fb4b81a,delta_legacy_ge1,probability,all_patients,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_history_historical,low_flow,delta_evaluable_ge1,"24h history, matched end",713539ebf1751b84c82224635b1ea4d3a80ac450c90d37aca81ba4651e7d6189,c1006bae8e90e7eff079dcbd19007e9656512306d68117d625902d6c5fb4b81a,delta_evaluable_ge1,probability,acute_and_baseline_evaluable,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
